HotelID:ID,Name,URL,Price,Website,:LABEL
hotel_0374,Pullman Melbourne Albert Park,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256817-Reviews-Pullman_Melbourne_Albert_Park-Melbourne_Victoria.html,"HKD 1,308",,Hotel
hotel_0375,Aspire Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d25173897-Reviews-Aspire_Melbourne-Melbourne_Victoria.html,"HKD 2,246",,Hotel
hotel_0376,Birches Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d488844-Reviews-Birches_Serviced_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0377,Comfort Hotel East Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d482653-Reviews-Comfort_Hotel_East_Melbourne-Melbourne_Victoria.html,HKD 834,,Hotel
hotel_0378,YTI Garden Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1027977-Reviews-YTI_Garden_Hotel-Melbourne_Victoria.html,HKD 572,,Hotel
hotel_0379,Quality Hotel Carlton,https://www.tripadvisor.com.au/Hotel_Review-g255100-d255411-Reviews-Quality_Hotel_Carlton-Melbourne_Victoria.html,HKD 661,,Hotel
hotel_0380,Arrow on Spencer,https://www.tripadvisor.com.au/Hotel_Review-g255100-d556817-Reviews-Arrow_on_Spencer-Melbourne_Victoria.html,HKD 687,,Hotel
hotel_0381,Winston Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d8824557-Reviews-Winston_Apartments-Melbourne_Victoria.html,"HKD 1,884",,Hotel
hotel_0382,Elizabeth Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d286274-Reviews-Elizabeth_Hostel-Melbourne_Victoria.html,HKD 472,,Hotel
hotel_0383,WRAP on Southbank,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6649799-Reviews-WRAP_on_Southbank-Melbourne_Victoria.html,"HKD 1,044",,Hotel
hotel_0384,Oaks Melbourne Southbank Suites,https://www.tripadvisor.com.au/Hotel_Review-g255100-d10441761-Reviews-Oaks_Melbourne_Southbank_Suites-Melbourne_Victoria.html,,,Hotel
hotel_0385,Quest East Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1142504-Reviews-Quest_East_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0386,Coppersmith Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6898228-Reviews-Coppersmith_Hotel-Melbourne_Victoria.html,"HKD 1,259",,Hotel
hotel_0387,Park Regis Griffin Suites,https://www.tripadvisor.com.au/Hotel_Review-g255100-d325662-Reviews-Park_Regis_Griffin_Suites-Melbourne_Victoria.html,,,Hotel
hotel_0388,Oaks Melbourne South Yarra Suites,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6428154-Reviews-Oaks_Melbourne_South_Yarra_Suites-Melbourne_Victoria.html,,,Hotel
hotel_0389,Flinders Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1204094-Reviews-Flinders_Backpackers-Melbourne_Victoria.html,HKD 472,,Hotel
hotel_0390,Shadow Play Melbourne by Peppers,https://www.tripadvisor.com.au/Hotel_Review-g255100-d15591639-Reviews-Shadow_Play_Melbourne_by_Peppers-Melbourne_Victoria.html,"HKD 1,411",,Hotel
hotel_0391,Mercure Melbourne Therry Street,https://www.tripadvisor.com.au/Hotel_Review-g255100-d5021774-Reviews-Mercure_Melbourne_Therry_Street-Melbourne_Victoria.html,HKD 798,,Hotel
hotel_0392,Crest on Park,https://www.tripadvisor.com.au/Hotel_Review-g255100-d12103599-Reviews-Crest_on_Park-Melbourne_Victoria.html,,,Hotel
hotel_0393,Somerset on Elizabeth Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d277683-Reviews-Somerset_on_Elizabeth_Melbourne-Melbourne_Victoria.html,HKD 997,,Hotel
hotel_0394,Mercure Melbourne Albert Park,https://www.tripadvisor.com.au/Hotel_Review-g255100-d4045336-Reviews-Mercure_Melbourne_Albert_Park-Melbourne_Victoria.html,HKD 939,,Hotel
hotel_0395,Adina Apartment Hotel Melbourne on Flinders,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256923-Reviews-Adina_Apartment_Hotel_Melbourne_on_Flinders-Melbourne_Victoria.html,,,Hotel
hotel_0396,RNR Serviced Apartments North Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d8319248-Reviews-RNR_Serviced_Apartments_North_Melbourne-Melbourne_Victoria.html,HKD 981,,Hotel
hotel_0397,Melbourne Carlton Central Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d737211-Reviews-Melbourne_Carlton_Central_Apartment_Hotel-Melbourne_Victoria.html,HKD 706,,Hotel
hotel_0398,"The Ritz-Carlton, Melbourne",https://www.tripadvisor.com.au/Hotel_Review-g255100-d25241298-Reviews-The_Ritz_Carlton_Melbourne-Melbourne_Victoria.html,"HKD 2,597",https://www.tripadvisor.com.au/Commerce?p=Marriott_BA&src=240452505&geo=25241298&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=38059&bucket=934872&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=262266747&managed=false&capped=false&gosox=g3xMt9YCHBy3ZUg-YypssegjQviHlJQg6b-lnBPg98x_z9Z0XP9pjcZi3RyRnEOZgpS1KfhHT3eeTSeyPOzyVfc7jvExlut2NSyfL0qkA9E&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&dated=true&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=1d25e4d57053127e2ba89ae0a968a47da&ba_uid=3eb55b11-6c05-416c-abee-52e6cc173a62,Hotel
hotel_0399,Le Meridien Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d25235099-Reviews-Le_Meridien_Melbourne-Melbourne_Victoria.html,"HKD 1,779",,Hotel
hotel_0400,Flinders Landing Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d545644-Reviews-Flinders_Landing_Apartments-Melbourne_Victoria.html,"HKD 1,264",,Hotel
hotel_0401,Melbourne City Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1065811-Reviews-Melbourne_City_Backpackers-Melbourne_Victoria.html,,,Hotel
hotel_0402,Punthill Flinders Lane Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257029-Reviews-Punthill_Flinders_Lane_Apartments-Melbourne_Victoria.html,HKD 992,,Hotel
hotel_0403,Mercure North Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257037-Reviews-Mercure_North_Melbourne-Melbourne_Victoria.html,HKD 798,,Hotel
hotel_0404,Punthill Manhattan,https://www.tripadvisor.com.au/Hotel_Review-g255100-d460131-Reviews-Punthill_Manhattan-Melbourne_Victoria.html,"HKD 1,097",,Hotel
hotel_0405,The Royce,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257432-Reviews-The_Royce-Melbourne_Victoria.html,,,Hotel
hotel_0406,Lanbruk Richmond Hill,https://www.tripadvisor.com.au/Hotel_Review-g255100-d19806757-Reviews-Lanbruk_Richmond_Hill-Melbourne_Victoria.html,,,Hotel
hotel_0407,The Clarendon Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d13306416-Reviews-The_Clarendon_Hotel-Melbourne_Victoria.html,"HKD 1,091",,Hotel
hotel_0408,Comfort Hotel Melbourne Central,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256932-Reviews-Comfort_Hotel_Melbourne_Central-Melbourne_Victoria.html,HKD 992,,Hotel
hotel_0409,Milano Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d633117-Reviews-Milano_Serviced_Apartments-Melbourne_Victoria.html,HKD 781,,Hotel
hotel_0410,Carlton Lygon Lodge,https://www.tripadvisor.com.au/Hotel_Review-g255100-d258512-Reviews-Carlton_Lygon_Lodge-Melbourne_Victoria.html,"HKD 1,049",,Hotel
hotel_0411,Europa Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d10784190-Reviews-Europa_Melbourne-Melbourne_Victoria.html,HKD 548,,Hotel
hotel_0412,CitiClub Hotel Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d596738-Reviews-CitiClub_Hotel_Melbourne-Melbourne_Victoria.html,HKD 709,,Hotel
hotel_0413,Quest on William,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257033-Reviews-Quest_on_William-Melbourne_Victoria.html,"HKD 1,097",,Hotel
hotel_0414,Mantra 100 Exhibition Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d278576-Reviews-Mantra_100_Exhibition_Melbourne-Melbourne_Victoria.html,HKD 992,,Hotel
hotel_0415,Suite on Flinders,https://www.tripadvisor.com.au/Hotel_Review-g255100-d10388699-Reviews-Suite_on_Flinders-Melbourne_Victoria.html,,,Hotel
hotel_0416,Melbourne City Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d24175963-Reviews-Melbourne_City_Apartment_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0417,Hotel Collins,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256933-Reviews-Hotel_Collins-Melbourne_Victoria.html,,,Hotel
hotel_0418,Best Western Plus Travel Inn Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d255413-Reviews-Best_Western_Plus_Travel_Inn_Hotel-Melbourne_Victoria.html,"HKD 1,044",,Hotel
hotel_0419,Seasons Botanic Gardens,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257046-Reviews-Seasons_Botanic_Gardens-Melbourne_Victoria.html,"HKD 1,042",,Hotel
hotel_0420,Spencer Street Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d14181337-Reviews-Spencer_Street_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0421,Docklands Private Collection of Apartments - NewQuay,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2701312-Reviews-Docklands_Private_Collection_of_Apartments_NewQuay-Melbourne_Victoria.html,"HKD 2,110",,Hotel
hotel_0422,City Edge Box Hill Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d10070175-Reviews-City_Edge_Box_Hill_Apartment_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0423,Porter Club - The Kinson,https://www.tripadvisor.com.au/Hotel_Review-g255100-d24906842-Reviews-Porter_Club_The_Kinson-Melbourne_Victoria.html,HKD 881,,Hotel
hotel_0424,Punthill Little Bourke,https://www.tripadvisor.com.au/Hotel_Review-g255100-d530486-Reviews-Punthill_Little_Bourke-Melbourne_Victoria.html,HKD 798,,Hotel
hotel_0425,The Sebel Melbourne Docklands,https://www.tripadvisor.com.au/Hotel_Review-g255100-d5281638-Reviews-The_Sebel_Melbourne_Docklands-Melbourne_Victoria.html,"HKD 1,098",,Hotel
hotel_0426,Arden Motel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2282756-Reviews-Arden_Motel-Melbourne_Victoria.html,,,Hotel
hotel_0427,Naughtons Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d4095294-Reviews-Naughtons_Hotel-Melbourne_Victoria.html,HKD 855,,Hotel
hotel_0428,Tribeca Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d660304-Reviews-Tribeca_Serviced_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0429,Victoria Market Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d19939201-Reviews-Victoria_Market_Hostel-Melbourne_Victoria.html,HKD 598,,Hotel
hotel_0430,Hotel Sophia,https://www.tripadvisor.com.au/Hotel_Review-g255100-d624515-Reviews-Hotel_Sophia-Melbourne_Victoria.html,HKD 729,,Hotel
hotel_0431,City Edge North Melbourne Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1959460-Reviews-City_Edge_North_Melbourne_Apartment_Hotel-Melbourne_Victoria.html,HKD 751,,Hotel
hotel_0432,Docklands Private Collection of Apartments - Digital Harbour,https://www.tripadvisor.com.au/Hotel_Review-g255100-d18377965-Reviews-Docklands_Private_Collection_of_Apartments_Digital_Harbour-Melbourne_Victoria.html,,,Hotel
hotel_0433,Dandenong Central Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d24047286-Reviews-Dandenong_Central_Apartment_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0434,Lily Sands Inn,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2506959-Reviews-Lily_Sands_Inn-Melbourne_Victoria.html,,,Hotel
hotel_0435,Tyrian Serviced Apartments Albert Park Lake,https://www.tripadvisor.com.au/Hotel_Review-g255100-d13347210-Reviews-Tyrian_Serviced_Apartments_Albert_Park_Lake-Melbourne_Victoria.html,,,Hotel
hotel_0436,Quality Apartments Melbourne Central,https://www.tripadvisor.com.au/Hotel_Review-g255100-d24994777-Reviews-Quality_Apartments_Melbourne_Central-Melbourne_Victoria.html,HKD 677,,Hotel
hotel_0437,Glenferrie Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d611701-Reviews-Glenferrie_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0438,Melbourne CBD Central Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d23874817-Reviews-Melbourne_CBD_Central_Apartment_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0439,City Park Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d325661-Reviews-City_Park_Hotel-Melbourne_Victoria.html,HKD 815,,Hotel
hotel_0440,City Lifestyle Accommodation - Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17790279-Reviews-City_Lifestyle_Accommodation_Hostel-Melbourne_Victoria.html,,,Hotel
hotel_0441,City Edge Apartment Hotel East Melbourne - Albert,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257155-Reviews-City_Edge_Apartment_Hotel_East_Melbourne_Albert-Melbourne_Victoria.html,,,Hotel
hotel_0442,Felix the Great,https://www.tripadvisor.com.au/Hotel_Review-g255100-d21392364-Reviews-Felix_the_Great-Melbourne_Victoria.html,,,Hotel
hotel_0443,Waterfront Melbourne Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d15142903-Reviews-Waterfront_Melbourne_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0444,Quest Jolimont,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257156-Reviews-Quest_Jolimont-Melbourne_Victoria.html,,,Hotel
hotel_0445,Quest Prahran,https://www.tripadvisor.com.au/Hotel_Review-g255100-d737209-Reviews-Quest_Prahran-Melbourne_Victoria.html,,,Hotel
hotel_0446,Accommodation Corporate Docklands,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6515842-Reviews-Accommodation_Corporate_Docklands-Melbourne_Victoria.html,,,Hotel
hotel_0447,East Brunswick Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d12156917-Reviews-East_Brunswick_Hotel-Melbourne_Victoria.html,"HKD 1,018",,Hotel
hotel_0448,Apartments of South Yarra,https://www.tripadvisor.com.au/Hotel_Review-g255100-d798081-Reviews-Apartments_of_South_Yarra-Melbourne_Victoria.html,,,Hotel
hotel_0449,Melbourne City Apartments-Teri,https://www.tripadvisor.com.au/Hotel_Review-g255100-d14921413-Reviews-Melbourne_City_Apartments_Teri-Melbourne_Victoria.html,,,Hotel
hotel_0450,Como Court by Crest,https://www.tripadvisor.com.au/Hotel_Review-g255100-d12882261-Reviews-Como_Court_by_Crest-Melbourne_Victoria.html,,,Hotel
hotel_0451,Saint Domain,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17499499-Reviews-Saint_Domain-Melbourne_Victoria.html,HKD 798,,Hotel
hotel_0452,Darling Apartments South Yarra,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6885604-Reviews-Darling_Apartments_South_Yarra-Melbourne_Victoria.html,,,Hotel
hotel_0453,Royal Stays Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d13236800-Reviews-Royal_Stays_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0454,Australia 108,https://www.tripadvisor.com.au/Hotel_Review-g255100-d16669508-Reviews-Australia_108-Melbourne_Victoria.html,,,Hotel
hotel_0455,Naima Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d25252480-Reviews-Naima_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0456,City Tempo - SouthbankOne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2072671-Reviews-City_Tempo_SouthbankOne-Melbourne_Victoria.html,,,Hotel
hotel_0457,Melbourne Holiday Apartments Flinders Wharf,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17639630-Reviews-Melbourne_Holiday_Apartments_Flinders_Wharf-Melbourne_Victoria.html,,,Hotel
hotel_0458,Apartments on Chapman,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2623022-Reviews-Apartments_on_Chapman-Melbourne_Victoria.html,,,Hotel
hotel_0459,AKOM Docklands,https://www.tripadvisor.com.au/Hotel_Review-g255100-d653966-Reviews-AKOM_Docklands-Melbourne_Victoria.html,,,Hotel
hotel_0460,28 Southgate Apartments Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d3617573-Reviews-28_Southgate_Apartments_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0461,Winston Apartments Docklands,https://www.tripadvisor.com.au/Hotel_Review-g255100-d13388394-Reviews-Winston_Apartments_Docklands-Melbourne_Victoria.html,,,Hotel
hotel_0462,The Eminence Apartments By CLLIX,https://www.tripadvisor.com.au/Hotel_Review-g255100-d15649116-Reviews-The_Eminence_Apartments_By_CLLIX-Melbourne_Victoria.html,,,Hotel
hotel_0463,Flinders Wharf Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d9589972-Reviews-Flinders_Wharf_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0464,British Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1147489-Reviews-British_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0465,The Hamptons Apartments - Port Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d12312206-Reviews-The_Hamptons_Apartments_Port_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0466,The Escape in Southern Cross Station,https://www.tripadvisor.com.au/Hotel_Review-g255100-d15634422-Reviews-The_Escape_in_Southern_Cross_Station-Melbourne_Victoria.html,,,Hotel
hotel_0467,Coppin Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257784-Reviews-Coppin_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0468,Amazing Accommodations: Vogue,https://www.tripadvisor.com.au/Hotel_Review-g255100-d15681054-Reviews-Amazing_Accommodations_Vogue-Melbourne_Victoria.html,,,Hotel
hotel_0469,Plum Carlton Serviced Apartments Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d877779-Reviews-Plum_Carlton_Serviced_Apartments_Melbourne-Melbourne_Victoria.html,HKD 832,,Hotel
hotel_0470,Clocktower Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d579731-Reviews-Clocktower_Apartment_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0471,Georgian Court Bed & Breakfast Guest House,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257576-Reviews-Georgian_Court_Bed_Breakfast_Guest_House-Melbourne_Victoria.html,,,Hotel
hotel_0472,Apple House Point Cook,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17588655-Reviews-Apple_House_Point_Cook-Melbourne_Victoria.html,,,Hotel
hotel_0473,Homely Getaways at 429 Spencer,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17619758-Reviews-Homely_Getaways_at_429_Spencer-Melbourne_Victoria.html,,,Hotel
hotel_0474,169 Drummond Street,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2195412-Reviews-169_Drummond_Street-Melbourne_Victoria.html,,,Hotel
hotel_0475,About Melbourne Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1601649-Reviews-About_Melbourne_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0476,Mantra St Kilda Road Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d2235400-Reviews-Mantra_St_Kilda_Road_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0477,Amity Apartment Hotels,https://www.tripadvisor.com.au/Hotel_Review-g255100-d940580-Reviews-Amity_Apartment_Hotels-Melbourne_Victoria.html,,,Hotel
hotel_0478,Q Squared Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d17518322-Reviews-Q_Squared_Serviced_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0479,Bayview Eden Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256821-Reviews-Bayview_Eden_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0480,Kensington B&B,https://www.tripadvisor.com.au/Hotel_Review-g255100-d640527-Reviews-Kensington_B_B-Melbourne_Victoria.html,,,Hotel
hotel_0481,The Park Hotel Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257054-Reviews-The_Park_Hotel_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0482,Melrose Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d8048141-Reviews-Melrose_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0483,The Mansion Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1986146-Reviews-The_Mansion_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0484,Metro Apartments on Bank Place,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256927-Reviews-Metro_Apartments_on_Bank_Place-Melbourne_Victoria.html,,,Hotel
hotel_0485,City Tempo - MP Deluxe,https://www.tripadvisor.com.au/Hotel_Review-g255100-d4339659-Reviews-City_Tempo_MP_Deluxe-Melbourne_Victoria.html,,,Hotel
hotel_0486,The Sebel Residences Melbourne Docklands,https://www.tripadvisor.com.au/Hotel_Review-g255100-d613387-Reviews-The_Sebel_Residences_Melbourne_Docklands-Melbourne_Victoria.html,,,Hotel
hotel_0487,BreakFree on Collins Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d256819-Reviews-BreakFree_on_Collins_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0488,Turnkey Accommodation - North Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d12854790-Reviews-Turnkey_Accommodation_North_Melbourne-Melbourne_Victoria.html,,,Hotel
hotel_0489,Urban Central,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1022109-Reviews-Urban_Central-Melbourne_Victoria.html,,,Hotel
hotel_0490,The Hatton Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257787-Reviews-The_Hatton_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0491,Causeway Inn On The Mall,https://www.tripadvisor.com.au/Hotel_Review-g255100-d255409-Reviews-Causeway_Inn_On_The_Mall-Melbourne_Victoria.html,,,Hotel
hotel_0492,Apartments on Flemington,https://www.tripadvisor.com.au/Hotel_Review-g255100-d661765-Reviews-Apartments_on_Flemington-Melbourne_Victoria.html,,,Hotel
hotel_0493,Gem Apartments Short Stay,https://www.tripadvisor.com.au/Hotel_Review-g255100-d3454963-Reviews-Gem_Apartments_Short_Stay-Melbourne_Victoria.html,,,Hotel
hotel_0494,City Tempo - Power St,https://www.tripadvisor.com.au/Hotel_Review-g255100-d10021905-Reviews-City_Tempo_Power_St-Melbourne_Victoria.html,,,Hotel
hotel_0495,Alston Apartments Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d6703741-Reviews-Alston_Apartments_Hotel-Melbourne_Victoria.html,,,Hotel
hotel_0496,Living Corporate Melbourne Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d1016414-Reviews-Living_Corporate_Melbourne_Serviced_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0497,Melbourne Metro YHA,https://www.tripadvisor.com.au/Hotel_Review-g255100-d263530-Reviews-Melbourne_Metro_YHA-Melbourne_Victoria.html,,,Hotel
hotel_0498,Dandenong Ranges Cottages,https://www.tripadvisor.com.au/Hotel_Review-g255100-d11778867-Reviews-Dandenong_Ranges_Cottages-Melbourne_Victoria.html,,,Hotel
hotel_0499,Arise Collins House,https://www.tripadvisor.com.au/Hotel_Review-g255100-d23042043-Reviews-Arise_Collins_House-Melbourne_Victoria.html,,,Hotel
hotel_0500,Nomads Melbourne Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d583005-Reviews-Nomads_Melbourne_Hostel-Melbourne_Victoria.html,,,Hotel
hotel_0501,Scape Living at Aurora,https://www.tripadvisor.com.au/Hotel_Review-g255100-d23190626-Reviews-Scape_Living_at_Aurora-Melbourne_Victoria.html,,,Hotel
hotel_0502,Nomads All Nations Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255100-d286271-Reviews-Nomads_All_Nations_Hostel-Melbourne_Victoria.html,,,Hotel
hotel_0503,Parade Inn,https://www.tripadvisor.com.au/Hotel_Review-g255100-d288793-Reviews-Parade_Inn-Melbourne_Victoria.html,,,Hotel
hotel_0504,Albert Heights Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255100-d257151-Reviews-Albert_Heights_Serviced_Apartments-Melbourne_Victoria.html,,,Hotel
hotel_0505,Quest Maitland,https://www.tripadvisor.com.au/Hotel_Review-g255323-d630965-Reviews-Quest_Maitland-Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0506,Hunter Gateway Motel,https://www.tripadvisor.com.au/Hotel_Review-g1315165-d1310768-Reviews-Hunter_Gateway_Motel-Rutherford_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0507,The Windsor Castle Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255323-d1056415-Reviews-The_Windsor_Castle_Hotel-Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0508,Best Western Endeavour Motel,https://www.tripadvisor.com.au/Hotel_Review-g1761605-d255882-Reviews-Best_Western_Endeavour_Motel-East_Maitland_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0509,The Bronte Boutique Hotel,https://www.tripadvisor.com.au/Hotel_Review-g1027250-d596782-Reviews-The_Bronte_Boutique_Hotel-Morpeth_Maitland_Greater_Newcastle_New_South_Wales.html,"HKD 1,429",,Hotel
hotel_0510,Mercure Maitland Monte Pio,https://www.tripadvisor.com.au/Hotel_Review-g255323-d1021133-Reviews-Mercure_Maitland_Monte_Pio-Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0511,Hunter Morpeth Motel & Villas,https://www.tripadvisor.com.au/Hotel_Review-g3931430-d3224401-Reviews-Hunter_Morpeth_Motel_Villas-Raworth_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0512,Old Maitland Inn,https://www.tripadvisor.com.au/Hotel_Review-g1315165-d1454790-Reviews-Old_Maitland_Inn-Rutherford_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0513,Molly Morgan Motor Inn,https://www.tripadvisor.com.au/Hotel_Review-g1761605-d1760961-Reviews-Molly_Morgan_Motor_Inn-East_Maitland_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0514,Bella Wind Bed and Breakfast,https://www.tripadvisor.com.au/Hotel_Review-g3329322-d3264298-Reviews-Bella_Wind_Bed_and_Breakfast-Windella_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
hotel_0515,Maddies of Bolwarra,https://www.tripadvisor.com.au/Hotel_Review-g4354958-d566308-Reviews-Maddies_of_Bolwarra-Bolwarra_Maitland_Greater_Newcastle_New_South_Wales.html,,,Hotel
